Date,Close,High,Low,Open,Volume
2021-04-13,61.20000076293945,63.5,61.20000076293945,63.5,0
2021-04-14,60.08000183105469,61.20000076293945,60.08000183105469,61.20000076293945,0
2021-04-15,59.04999923706055,60.08000183105469,59.04999923706055,60.08000183105469,0
2021-04-16,62.56999969482422,62.56999969482422,59.04999923706055,59.04999923706055,0
2021-04-19,63.959999084472656,63.959999084472656,62.56999969482422,62.56999969482422,0
2021-04-20,64.3499984741211,64.3499984741211,63.959999084472656,63.959999084472656,0
2021-04-21,62.27000045776367,64.3499984741211,62.27000045776367,64.3499984741211,0
2021-04-22,59.619998931884766,62.27000045776367,59.619998931884766,62.27000045776367,0
2021-04-23,59.97999954223633,59.97999954223633,59.619998931884766,59.619998931884766,0
2021-04-26,60.97999954223633,60.97999954223633,59.97999954223633,59.97999954223633,0
2021-04-27,60.150001525878906,60.97999954223633,60.150001525878906,60.97999954223633,0
2021-04-28,60.310001373291016,60.310001373291016,60.150001525878906,60.150001525878906,0
2021-04-29,59.02000045776367,60.310001373291016,59.02000045776367,60.310001373291016,0
2021-04-30,58.130001068115234,59.02000045776367,58.130001068115234,59.02000045776367,0
2021-05-03,57.33000183105469,58.130001068115234,57.33000183105469,58.130001068115234,0
2021-05-04,58.5099983215332,58.5099983215332,57.33000183105469,57.33000183105469,0
2021-05-05,56.93000030517578,58.5099983215332,56.93000030517578,58.5099983215332,0
2021-05-06,57.75,57.75,56.93000030517578,56.93000030517578,0
2021-05-07,54.130001068115234,57.75,54.130001068115234,57.75,0
2021-05-10,55.47999954223633,55.47999954223633,54.130001068115234,54.130001068115234,0
2021-05-11,58.0099983215332,58.0099983215332,55.47999954223633,55.47999954223633,0
2021-05-12,58.470001220703125,58.470001220703125,58.0099983215332,58.0099983215332,0
2021-05-13,56.59000015258789,58.470001220703125,56.59000015258789,58.470001220703125,0
2021-05-14,54.9900016784668,56.59000015258789,54.9900016784668,56.59000015258789,0
2021-05-17,58.59000015258789,58.59000015258789,54.9900016784668,54.9900016784668,0
2021-05-18,57.18000030517578,58.59000015258789,57.18000030517578,58.59000015258789,0
2021-05-19,57.310001373291016,57.310001373291016,57.18000030517578,57.18000030517578,0
2021-05-20,55.040000915527344,57.310001373291016,55.040000915527344,57.310001373291016,0
2021-05-21,54.59000015258789,55.040000915527344,54.59000015258789,55.040000915527344,0
2021-05-24,54.939998626708984,54.939998626708984,54.59000015258789,54.59000015258789,0
2021-05-25,53.720001220703125,54.939998626708984,53.720001220703125,54.939998626708984,0
2021-05-26,52.81999969482422,53.720001220703125,52.81999969482422,53.720001220703125,0
2021-05-27,53.470001220703125,53.470001220703125,52.81999969482422,52.81999969482422,0
2021-05-28,52.040000915527344,53.470001220703125,52.040000915527344,53.470001220703125,0
2021-06-01,54.9900016784668,54.9900016784668,52.040000915527344,52.040000915527344,0
2021-06-02,55.209999084472656,55.209999084472656,54.9900016784668,54.9900016784668,0
2021-06-03,53.959999084472656,55.209999084472656,53.959999084472656,55.209999084472656,0
2021-06-04,49.779998779296875,53.959999084472656,49.779998779296875,53.959999084472656,0
2021-06-07,49.54999923706055,53.959999084472656,49.54999923706055,53.959999084472656,0
2021-06-08,49.93000030517578,49.93000030517578,49.54999923706055,49.54999923706055,0
2021-06-09,52.84000015258789,52.84000015258789,49.93000030517578,49.93000030517578,0
2021-06-10,48.2599983215332,52.84000015258789,48.2599983215332,52.84000015258789,0
2021-06-11,50.849998474121094,50.849998474121094,48.2599983215332,48.2599983215332,0
2021-06-14,54.029998779296875,54.029998779296875,48.2599983215332,48.2599983215332,0
2021-06-15,52.91999816894531,54.029998779296875,52.91999816894531,54.029998779296875,0
2021-06-16,54.279998779296875,54.279998779296875,52.91999816894531,52.91999816894531,0
2021-06-17,54.90999984741211,54.90999984741211,54.279998779296875,54.279998779296875,0
2021-06-18,60.45000076293945,60.45000076293945,54.90999984741211,54.90999984741211,0
2021-06-21,61.86000061035156,61.86000061035156,54.90999984741211,54.90999984741211,0
2021-06-22,58.63999938964844,61.86000061035156,58.63999938964844,61.86000061035156,0
2021-06-23,55.599998474121094,58.63999938964844,55.599998474121094,58.63999938964844,0
2021-06-24,54.83000183105469,55.599998474121094,54.83000183105469,55.599998474121094,0
2021-06-25,55.58000183105469,55.58000183105469,54.83000183105469,54.83000183105469,0
2021-06-28,56.33000183105469,56.33000183105469,54.83000183105469,54.83000183105469,0
2021-06-29,56.79999923706055,56.79999923706055,56.33000183105469,56.33000183105469,0
2021-06-30,57.27000045776367,57.27000045776367,56.79999923706055,56.79999923706055,0
2021-07-01,57.52000045776367,57.52000045776367,57.27000045776367,57.27000045776367,0
2021-07-02,52.40999984741211,57.52000045776367,52.40999984741211,57.52000045776367,0
2021-07-06,56.54999923706055,56.54999923706055,52.40999984741211,52.40999984741211,0
2021-07-07,60.650001525878906,60.650001525878906,56.54999923706055,56.54999923706055,0
2021-07-08,61.68000030517578,61.68000030517578,60.650001525878906,60.650001525878906,0
2021-07-09,59.91999816894531,61.68000030517578,59.91999816894531,61.68000030517578,0
2021-07-12,60.779998779296875,61.68000030517578,60.779998779296875,61.68000030517578,0
2021-07-13,60.79999923706055,60.79999923706055,60.779998779296875,60.779998779296875,0
2021-07-14,57.310001373291016,60.79999923706055,57.310001373291016,60.79999923706055,0
2021-07-15,56.97999954223633,57.310001373291016,56.97999954223633,57.310001373291016,0
2021-07-16,58.2400016784668,58.2400016784668,56.97999954223633,56.97999954223633,0
2021-07-19,67.58000183105469,67.58000183105469,56.97999954223633,56.97999954223633,0
2021-07-20,69.30999755859375,69.30999755859375,67.58000183105469,67.58000183105469,0
2021-07-21,65.27999877929688,69.30999755859375,65.27999877929688,69.30999755859375,0
2021-07-22,64.95999908447266,65.27999877929688,64.95999908447266,65.27999877929688,0
2021-07-23,65.27999877929688,65.27999877929688,64.95999908447266,64.95999908447266,0
2021-07-26,69.02999877929688,69.02999877929688,64.95999908447266,64.95999908447266,0
2021-07-27,70.06999969482422,70.06999969482422,69.02999877929688,69.02999877929688,0
2021-07-28,62.400001525878906,70.06999969482422,62.400001525878906,70.06999969482422,0
2021-07-29,62.08000183105469,62.400001525878906,62.08000183105469,62.400001525878906,0
2021-07-30,61.189998626708984,62.08000183105469,61.189998626708984,62.08000183105469,0
2021-08-02,64.29000091552734,64.29000091552734,62.08000183105469,62.08000183105469,0
2021-08-03,65.41999816894531,65.41999816894531,64.29000091552734,64.29000091552734,0
2021-08-04,62.66999816894531,65.41999816894531,62.66999816894531,65.41999816894531,0
2021-08-05,63.56999969482422,63.56999969482422,62.66999816894531,62.66999816894531,0
2021-08-06,62.63999938964844,63.56999969482422,62.63999938964844,63.56999969482422,0
2021-08-09,65.72000122070312,65.72000122070312,63.56999969482422,63.56999969482422,0
2021-08-10,66.55000305175781,66.55000305175781,65.72000122070312,65.72000122070312,0
2021-08-11,60.65999984741211,66.55000305175781,60.65999984741211,66.55000305175781,0
2021-08-12,57.38999938964844,60.65999984741211,57.38999938964844,60.65999984741211,0
2021-08-13,55.45000076293945,57.38999938964844,55.45000076293945,57.38999938964844,0
2021-08-16,59.400001525878906,59.400001525878906,55.45000076293945,55.45000076293945,0
2021-08-17,60.279998779296875,60.279998779296875,59.400001525878906,59.400001525878906,0
2021-08-18,58.04999923706055,60.279998779296875,58.04999923706055,60.279998779296875,0
2021-08-19,59.380001068115234,59.380001068115234,58.04999923706055,58.04999923706055,0
2021-08-20,59.95000076293945,59.95000076293945,59.380001068115234,59.380001068115234,0
2021-08-23,62.22999954223633,62.22999954223633,59.380001068115234,59.380001068115234,0
2021-08-24,63.029998779296875,63.029998779296875,62.22999954223633,62.22999954223633,0
2021-08-25,64.51000213623047,64.51000213623047,63.029998779296875,63.029998779296875,0
2021-08-26,63.40999984741211,64.51000213623047,63.40999984741211,64.51000213623047,0
2021-08-27,57.97999954223633,63.40999984741211,57.97999954223633,63.40999984741211,0
2021-08-30,60.13999938964844,63.40999984741211,60.13999938964844,63.40999984741211,0
2021-08-31,59.540000915527344,60.13999938964844,59.540000915527344,60.13999938964844,0
2021-09-01,58.09000015258789,59.540000915527344,58.09000015258789,59.540000915527344,0
2021-09-02,55.79999923706055,58.09000015258789,55.79999923706055,58.09000015258789,0
2021-09-03,53.2599983215332,55.79999923706055,53.2599983215332,55.79999923706055,0
2021-09-07,57.04999923706055,57.04999923706055,53.2599983215332,53.2599983215332,0
2021-09-08,57.02000045776367,57.04999923706055,57.02000045776367,57.04999923706055,0
2021-09-09,52.61000061035156,57.02000045776367,52.61000061035156,57.02000045776367,0
2021-09-10,51.72999954223633,52.61000061035156,51.72999954223633,52.61000061035156,0
2021-09-13,53.099998474121094,53.099998474121094,52.61000061035156,52.61000061035156,0
2021-09-14,51.72999954223633,53.099998474121094,51.72999954223633,53.099998474121094,0
2021-09-15,53.93000030517578,53.93000030517578,51.72999954223633,51.72999954223633,0
2021-09-16,53.70000076293945,53.93000030517578,53.70000076293945,53.93000030517578,0
2021-09-17,56.060001373291016,56.060001373291016,53.70000076293945,53.70000076293945,0
2021-09-20,59.58000183105469,59.58000183105469,56.060001373291016,56.060001373291016,0
2021-09-21,59.20000076293945,59.58000183105469,59.20000076293945,59.58000183105469,0
2021-09-22,55.91999816894531,59.20000076293945,55.91999816894531,59.20000076293945,0
2021-09-23,56.790000915527344,56.790000915527344,55.91999816894531,55.91999816894531,0
2021-09-24,58.459999084472656,58.459999084472656,56.790000915527344,56.790000915527344,0
2021-09-27,60.5,60.5,56.790000915527344,56.790000915527344,0
2021-09-28,62.709999084472656,62.709999084472656,60.5,60.5,0
2021-09-29,61.209999084472656,62.709999084472656,61.209999084472656,62.709999084472656,0
2021-09-30,61.06999969482422,61.209999084472656,61.06999969482422,61.209999084472656,0
2021-10-01,57.380001068115234,61.06999969482422,57.380001068115234,61.06999969482422,0
2021-10-04,60.61000061035156,61.06999969482422,60.61000061035156,61.06999969482422,0
2021-10-05,62.83000183105469,62.83000183105469,60.61000061035156,60.61000061035156,0
2021-10-06,60.650001525878906,62.83000183105469,60.650001525878906,62.83000183105469,0
2021-10-07,60.90999984741211,60.90999984741211,60.650001525878906,60.650001525878906,0
2021-10-08,59.650001525878906,60.90999984741211,59.650001525878906,60.90999984741211,0
2021-10-12,62.95000076293945,62.95000076293945,59.650001525878906,59.650001525878906,0
2021-10-13,60.84000015258789,62.95000076293945,60.84000015258789,62.95000076293945,0
2021-10-14,59.349998474121094,60.84000015258789,59.349998474121094,60.84000015258789,0
2021-10-15,62.70000076293945,62.70000076293945,59.349998474121094,59.349998474121094,0
2021-10-18,70.7699966430664,70.7699966430664,59.349998474121094,59.349998474121094,0
2021-10-19,68.25,70.7699966430664,68.25,70.7699966430664,0
2021-10-20,65.47000122070312,68.25,65.47000122070312,68.25,0
2021-10-21,69.41999816894531,69.41999816894531,65.47000122070312,65.47000122070312,0
2021-10-22,72.04000091552734,72.04000091552734,69.41999816894531,69.41999816894531,0
2021-10-25,68.95999908447266,69.41999816894531,68.95999908447266,69.41999816894531,0
2021-10-26,66.69999694824219,68.95999908447266,66.69999694824219,68.95999908447266,0
2021-10-27,70.05999755859375,70.05999755859375,66.69999694824219,66.69999694824219,0
2021-10-28,71.95999908447266,71.95999908447266,70.05999755859375,70.05999755859375,0
2021-10-29,75.44999694824219,75.44999694824219,71.95999908447266,71.95999908447266,0
2021-11-01,78.33999633789062,78.33999633789062,71.95999908447266,71.95999908447266,0
2021-11-02,71.04000091552734,78.33999633789062,71.04000091552734,78.33999633789062,0
2021-11-03,71.22000122070312,71.22000122070312,71.04000091552734,71.04000091552734,0
2021-11-04,64.61000061035156,71.22000122070312,64.61000061035156,71.22000122070312,0
2021-11-05,66.9000015258789,66.9000015258789,64.61000061035156,64.61000061035156,0
2021-11-08,70.97000122070312,70.97000122070312,64.61000061035156,64.61000061035156,0
2021-11-09,73.0199966430664,73.0199966430664,70.97000122070312,70.97000122070312,0
2021-11-10,78.30999755859375,78.30999755859375,73.0199966430664,73.0199966430664,0
2021-11-12,78.61000061035156,78.61000061035156,78.30999755859375,78.30999755859375,0
2021-11-15,81.58999633789062,81.58999633789062,78.30999755859375,78.30999755859375,0
2021-11-16,81.58000183105469,81.58999633789062,81.58000183105469,81.58999633789062,0
2021-11-17,81.58000183105469,81.58000183105469,81.58000183105469,81.58000183105469,0
2021-11-18,74.51000213623047,81.58000183105469,74.51000213623047,81.58000183105469,0
2021-11-19,73.38999938964844,74.51000213623047,73.38999938964844,74.51000213623047,0
2021-11-22,79.20999908447266,79.20999908447266,74.51000213623047,74.51000213623047,0
2021-11-23,80.56999969482422,80.56999969482422,79.20999908447266,79.20999908447266,0
2021-11-24,83.1500015258789,83.1500015258789,80.56999969482422,80.56999969482422,0
2021-11-26,89.44999694824219,89.44999694824219,83.1500015258789,83.1500015258789,0
2021-11-29,89.41000366210938,89.41000366210938,83.1500015258789,83.1500015258789,0
2021-11-30,84.04000091552734,89.41000366210938,84.04000091552734,89.41000366210938,0
2021-12-01,82.97000122070312,84.04000091552734,82.97000122070312,84.04000091552734,0
2021-12-02,82.55000305175781,82.97000122070312,82.55000305175781,82.97000122070312,0
2021-12-03,79.13999938964844,82.55000305175781,79.13999938964844,82.55000305175781,0
2021-12-06,87.88999938964844,87.88999938964844,82.55000305175781,82.55000305175781,0
2021-12-07,88.13999938964844,88.13999938964844,87.88999938964844,87.88999938964844,0
2021-12-08,80.29000091552734,88.13999938964844,80.29000091552734,88.13999938964844,0
2021-12-09,79.54000091552734,80.29000091552734,79.54000091552734,80.29000091552734,0
2021-12-10,74.36000061035156,79.54000091552734,74.36000061035156,79.54000091552734,0
2021-12-13,76.41000366210938,79.54000091552734,76.41000366210938,79.54000091552734,0
2021-12-14,78.9800033569336,78.9800033569336,76.41000366210938,76.41000366210938,0
2021-12-15,74.05999755859375,78.9800033569336,74.05999755859375,78.9800033569336,0
2021-12-16,69.0999984741211,74.05999755859375,69.0999984741211,74.05999755859375,0
2021-12-17,72.45999908447266,72.45999908447266,69.0999984741211,69.0999984741211,0
2021-12-20,77.0199966430664,77.0199966430664,69.0999984741211,69.0999984741211,0
2021-12-21,79.5199966430664,79.5199966430664,77.0199966430664,77.0199966430664,0
2021-12-22,76.8499984741211,79.5199966430664,76.8499984741211,79.5199966430664,0
2021-12-23,77.29000091552734,77.29000091552734,76.8499984741211,76.8499984741211,0
2021-12-27,80.12000274658203,80.12000274658203,77.29000091552734,77.29000091552734,0
2021-12-28,77.5199966430664,80.12000274658203,77.5199966430664,80.12000274658203,0
2021-12-29,78.0,78.0,77.5199966430664,77.5199966430664,0
2021-12-30,77.62000274658203,78.0,77.62000274658203,78.0,0
2021-12-31,77.0999984741211,77.62000274658203,77.0999984741211,77.62000274658203,0
2022-01-03,84.08000183105469,84.08000183105469,77.62000274658203,77.62000274658203,0
2022-01-04,83.11000061035156,84.08000183105469,83.11000061035156,84.08000183105469,0
2022-01-05,78.68000030517578,83.11000061035156,78.68000030517578,83.11000061035156,0
2022-01-06,77.7300033569336,78.68000030517578,77.7300033569336,78.68000030517578,0
2022-01-07,74.69000244140625,77.7300033569336,74.69000244140625,77.7300033569336,0
2022-01-10,78.12000274658203,78.12000274658203,77.7300033569336,77.7300033569336,0
2022-01-11,77.8499984741211,78.12000274658203,77.8499984741211,78.12000274658203,0
